score,content,sentimen
5,game bagus tapi kurangin dark sistem nya kasih gw win kah masa ls sampe 10,bukan keluhan
"5,""game yang sangat bagus dark system tidak ada, game bagus😁😁"",bukan keluhan"
5,sangat memuaskan,bukan keluhan
5,👍👍,bukan keluhan
5,game nya sangat bagusss,bukan keluhan
5,sangat bagus,bukan keluhan
5,game seru dan gak bikin bosen,bukan keluhan
"5,""montong jangan kasih gua tim darsistem terus, lostrek mulu gua"",bukan keluhan"
5,bagus,bukan keluhan
5,sangat cocok buat yang lagi setres,bukan keluhan
5,bagus,bukan keluhan
5,mntap,bukan keluhan
5,GAME NYA SANGAT BAIK,bukan keluhan
5,game nya sangat baguss,bukan keluhan
5,apik,bukan keluhan
5,ml menghibur buat kita semua,bukan keluhan
5,gemnya asik seru banyak tantangan tapi tolong sekali untuk menakan saya supaya bisa naik legend 🙏🙏,bukan keluhan
5,bagus :),bukan keluhan
5,montoon tolong resale lah event Jujutsu kaisen Hunter x Hunter kof gusion attack on Titan tolong dan mohon di baca dan dijawab,bukan keluhan
5,seru bgt sampe bikin bahagia ges cobain deh seru buat yg darah nyah kurang juga bisa di naikan dengan main game ini,bukan keluhan
4,sering lag,bukan keluhan
4,asik banget tapi banyak drak sistem,bukan keluhan
4,lumayan,bukan keluhan
"4,""jan kasih aku LS napa aku males mo marah2 cape tau gak, udh cewe ke di uji aja ama muntun 😞🙁"",bukan keluhan"
4,enjoy,bukan keluhan
4,nice game,bukan keluhan
4,game nya seru kadang enggak tapi tetep seru karna ak yang jadi dark sistem kadang jadi kadang enggak🙆‍♀️ sama itu moonton tolong orang yang ngeprank orang ke custom habis tu di pause itu akunnya di kurangin kredit skornya 7 jelek banget ak nggak bisa main gegara di gituin orang sumpah ak nangis terus gegara kayak gitu itu akun orangnya di kasih pelanggaran plis muak banget ma yg kayak gitu jelek tau orang mau main nggak bisa apa apa bisa bisa kayak gitu sampe pagi terus nggak bisa login😥😭,bukan keluhan
4,lumayan,bukan keluhan
4,gamenya bagus tapi klau beri tmn main itu yg selevel lh ini gua mithic tmn nya legend poke pula mainya susah di in game nya sekian terima kasih,bukan keluhan
4,game lumayan bagus,bukan keluhan
4,Ok,bukan keluhan
4,woi server lo perbaiki lag tarus,bukan keluhan
4,ml sangat bgus untuk mainkan tapi ketemu tim drak sistem,bukan keluhan
4,nerf Argus sih gw bilang,bukan keluhan
4,game ok,bukan keluhan
4,gamenya bagus dan menarik tapi montoon kasih musuhnya yang adil oke,bukan keluhan
4,game seru,bukan keluhan
4,Kurangi dapet tim dark system,bukan keluhan
4,ya boleh lah,bukan keluhan
4,menang kan saya terus di rising kalau enggak becana alam melanda tempat mu 😌raked juga menangin jangan sampai aku melihat kekalahan di raked dan di rising awas kalau sampai aku melihat kekalahan antara kedua itu siap siap becan alam melanda tempat mu 😌,bukan keluhan
4,mau naik epic satu malah kalah emang gem stres,bukan keluhan
4,intinya bntang 4 aj,bukan keluhan
4,oke,bukan keluhan
4,game best,bukan keluhan
"4,""kikir lu, ngasih tim ga bnr, musuh susah, AMPASS"",bukan keluhan"
4,game ini cocok bagi orang yang kurang darah,bukan keluhan
4,ok,bukan keluhan
4,oke lah,bukan keluhan
4,opsional lah ya gw kasi rating 4 karna susah bet dapet skin Julian misticmeow,bukan keluhan
4,Aku sebagai player lama sangat terkesan dengan game ini walaupun ada musuh susah tapi tidak apa apa memang aku kurasa yang tidak terlalu jago ini game bagus sinyal agak ngelek ya itu gak papa tapi kalau aku main RISING OPEN!!!!!!!!!!!!!!!!!!!!! INI SINYAL LANGSUNG JADI MERAH PING 400 KADANG 500🤬 JADI GW GERAKIN GAK BISA SEMUA GAK BISA UJUNG NYA DEFEAT!!!!!! JADI UDAH GW GANTI TERUS JARINGAN MASIH AJA NGELEK PARAH!!! JADI PERBAIKI🤬 JAWAB ANJ** DILIAT AJA ORANG KOMENTAR JAWAB JAWAB ANJ**!! 🤬🤬,bukan keluhan
4,montoon skin abyss selena kapan ada lagi☺,bukan keluhan
"4,""sinyal bagus tapi suka ilang ilangan, pdhl ga ngelag sama sekali, giliran main ff sinyal lancar, pantesan game nya kalah sma ff"",bukan keluhan"
"4,""yeyy, win streak, maksih bank"",bukan keluhan"
4,kadang dapet tim bot,bukan keluhan
4,bagus,bukan keluhan
"4,""mantap gamenya hd, grafiknya juga bagus dan dapet skin gratisan pula pokoknya bagus ini game"",bukan keluhan"
4,game gg,bukan keluhan
4,game hukum pakek juwhiet dihukum pakek Estes di hukum semakin tolol game,bukan keluhan
4,gini baru mantap,bukan keluhan
4,game nya asik tapi suka di kasi tim yang nga pande main,bukan keluhan
4,monton tololl,bukan keluhan
4,ok,bukan keluhan
4,👍,bukan keluhan
"4,""kasi 4 dulu, soalnya jaringannya masih bapuk benerin dong ah stress nih"",bukan keluhan"
4,gem nya sih bagus seru tapi kalau mood kita lagi gak enakan malah dikasih musuh yang sulit,bukan keluhan
4,jujur game nya asik bgt cmn ya begitulah gw sering dapet tim darksistem,bukan keluhan
4,bagus,bukan keluhan
4,bagus.,bukan keluhan
4,yaudah si kalo gw ga boleh naik rank😹😹😹😹,bukan keluhan
"4,""udh bagus cuman, tolong kalok ngasih tim yang adil"",bukan keluhan"
4,mantap,bukan keluhan
4,bagus sih bagus tapi aku ingin colab lagi sama Naruto chapter ke 2 pliss monton,bukan keluhan
4,saya menyukai permainan ini game nya bagus tapi ada sedikit bug yg sering muncul,bukan keluhan
4,lu klo kasi team yg ngotak lah pler,bukan keluhan
4,seru game nya,bukan keluhan
3,maaf Axis leg terus najis main makasih,bukan keluhan
3,makin jelek kualitas nya,bukan keluhan
"3,""mohon semohonya tolong di hpuss ini game dari plystore parahh ini game,, siapa yg setuju ini game dihilangkan saja"",bukan keluhan"
3,lag Mulu nying ketika mau war benerin lah montoon,bukan keluhan
3,game tol**,bukan keluhan
3,game burik . mau menang rank harus Mabar . monoton nya sekarang makin GK jelas dan GK becus ngurus game nya,bukan keluhan
3,bagus,bukan keluhan
3,bagus tapi jelek karena dapat team yg beban mulu jadi a gk malas saya bermain ml,bukan keluhan
3,perbaiki sistem sinyal nya montonn,bukan keluhan
3,gj kalo gw yang di report kredit skor gw ngurang banyak tapi kalo gw yang ngereport walaupun afk juga ga di gubris,bukan keluhan
3,buat moonton tolong lawannya kasih yang seimbang dengan tim,bukan keluhan
3,Mohon kasih tim yg pantas,bukan keluhan
3,bolehlah tapi ya gitu banyak orang egois,bukan keluhan
3,aku ini aja dlu 🙏,bukan keluhan
3,Game keren,bukan keluhan
3,game nya kurng adil,bukan keluhan
3,hok better,bukan keluhan
3,kenapa ya padahal device ku nubia neo 3 5g ko frame rate nya super tidak ada ultra padahal udah cukup performa nya,bukan keluhan
3,ok ok ok,bukan keluhan
3,gem nya bagus cuman pas afk nurunin kredit skor nya sampe 10 kredit skor tolong di perbaiki,bukan keluhan
3,Cocok untuk menambah Stress,bukan keluhan
3,Tolong di kurangin tentang update data nya,bukan keluhan
"3,""Jelek gk pantes buat dimainin, masa kita banyak asisst cuma gr² mati byk gk dikasi emas trus juga jangan main kasih coklat sama silver moonton liat gameplay nya biar kyk game sebelah diperhatiin gameplay nya. oh iya kenapa ya setiap mau naikkin legend 5 bintang 5 tuh susah bgt bahkan hampir semua turun ke epic lagi, tolong ya kalo main rank legend lawannya sama yg legend juga jgn main sama org yg udh rank atas aku hampir setiap pertandingan gk main rank karena itu, tolong ya di update 🙂‍↕️"",bukan keluhan"
"3,""gw main solo behh jago jago,musuhnya tapi,kalo temen setim nya LOL!"",bukan keluhan"
3,lumayan bagus,bukan keluhan
3,waw,bukan keluhan
3,kurangin dark sistem nya,bukan keluhan
"3,""game ny bagus, cuma kalah terus"",bukan keluhan"
3,game lumayan bagus,bukan keluhan
"3,""kalau emang setting, yg bener game bagus bikin pemain emosi aja akun2 bocil d hapuskan saja"",bukan keluhan"
3,kalau lagi war sinyal ya mendadak merah dan gak bsa gerak,bukan keluhan
3,dari honor b47 sampai turun ke legend 4b2 apaan coba,bukan keluhan
2,game terburuk pembagian tim gak pernah adil selalu dikasih dark sistem!,keluhan
2,Lag para semua jaringan bagus hanya gamemnya berat,keluhan
2,game tlol,keluhan
2,ternyata ml game tes mental bukan game moba,keluhan
2,moonton tolong lah damage Aldous gak ngotak banget,keluhan
"2,""ton dapet starlight gua ksih b5, awas ya klo g dapet lagi. gua nunggu 7h g dapet starlight habis spin 100dm"",keluhan"
"2,""if u give me a good team, i will give u 5 stars 😝👈💔🔥"",keluhan"
2,tidak bisa di percaya,keluhan
"2,""game apalah maen bukanya seneng malah stress, masa iyaa dikasih tim yang kya AI mainya gjls skinya bagus, klo cmn sekaki duakali masih maklum, la ini udah brpa match sma aja, hadeh gmna mo bintang 4klo kya gini"",keluhan"
2,bg moonton tolong pliss poinnya yg skin epic yg tidak di jual si shop naikin lah poinya jadi 1000 SPT skin stun dll😭😭🙏,keluhan
2,MOONTON ADA MASALAH APA SIH LU SAMA GUA.KENAPA COBA LU KASIH TIM MUSUH YANG JAGO MULU.LAH SEDANGKAN GUA LU KASIH GUA TIM YANG NGGAK BISA MAEN BOCIL BOCIL MAU LU APA SIH MOONTON CAPEK GUA MAEN GAME LU,keluhan
2,montog bangst sinyala hijou tpi ngleg kenapa,keluhan
"2,""halo monton,apa gak ada cara laen menanggapi masalah DRAKSISTEM ini makin hari makin banyak aj yang ngetrol."",keluhan"
2,ga,keluhan
"2,""game rusak, masa jaringan bagus lag emang moonton gak becus bikin game"",keluhan"
"2,""sebenarnya semuanya baik-baik aja nih monoton, cuma... gue kesal aja kenapa ya gue sering dilaporin sama player lain dan akhirnya Kredit sekor gue cuma 85 ayolah Gue udah susah payah main biar tinggi sekor kredit gue, tapi yang bikin nambah jengkel nya gue dihukum afk selama 5 hari itupun karena masalah jaringan padahal disini baik-baik aja kocak!. terus Lo kira gue nggak sabar apa nahan emosi kagak bisa main Rank yaelah kasih hukuman afk lama bener padahal itu cuma masalah jaringan, tolong!!!"",keluhan"
"2,""dah mulai eror ni gem malah kelau terus kata nya jaringan gak mendukung,tapi aq pakai wf pribadi kok malah keluar sendiri apa ni momton,malah rusak gem lo"",keluhan"
2,game bikin setres siyal ya gak bagus kalah banyak ini game kayak Kon mending hapus aja ini game,keluhan
2,kontolll jaringan baguss malah ngelag kurang2 in lah upgrade ny,keluhan
2,monton ini jaringan kenapa nglek nglek Mulu gua mau glory min pls lah kasih tim yg jago,keluhan
2,nambar kulon parang seneng tempek enak tenan,keluhan
2,suka kalah terus tapi seru juga,keluhan
2,gw capake Cok main kalah Mulu mending gw hapus ml aja,keluhan
2,lu mau game lu rame TPI Cara lu ngasih kayak gini hapus aja game lu,keluhan
2,Napa gua tiap mau nyerang atau di serang malah bug computer lah bikin gua stres nihh!!,keluhan
2,ML gak cocok kalo ada pemilihan role gua minta hapuskan pemilihan role gua minta goldlane malah dikasih midlane terus kok bisa ada org yg bisa milih 1 role sedangkan gua gak bisa,keluhan
2,game pembuat stres,keluhan
2,montod tolong kasih musuh yang sepadanlah game kikir winstreak aja gak dikasih,keluhan
"2,""Gila , Matchingnya kaya taii"",keluhan"
2,tidak ada yang spesial,keluhan
"2,""game jelek cuih , banyak dark sistem , tukang troll mending hapus aja ini game jelek"",keluhan"
2,game babi,keluhan
2,aneh ga jelas masa main ketemu imo bintang 2k pdhl masi bintang 100,keluhan
2,segini ajh dulu,keluhan
2,perbaiki lagi,keluhan
2,tenang ajaib indah sambungin huruf depannya,keluhan
2,game yang sangat bikin emosi,keluhan
"2,""moonton tolong lah kasih tim yg baik,masak lose 5 win cuman 1, moonton tolong lah sampe saya uninstall brp kali ini aplikasi,emang game jembud buat gw darah tinggi aj game jembud game jembud game jembud game jembud"",keluhan"
"2,""moonton plis lah lawannya yg seimbang, saya sebagai player solo cape, dapet timnya gk seimbang. ada dari tier legend, padahal saya glory. gk papa kalo ada tier legend asal party. ini masalahnya saya solo cape. pliss moonton perbaiki, lawannya harus seimbang. saya kasih bintang 5 kalo sudah di perbaiki. moonton plis lah jangan campurin glory sama tier legend. moonton tau gk kenapa ulasanya 3.8, karena player solo dapet timnya yg gk seimbang. saya perwakilan sebagai solo player merasa tidak nyaman"",keluhan"
2,game makin kesini makin kesana sinyal buat game yang lebih berat lancar giliran ML ngelag²,keluhan
2,sulit bagi pemain solo,keluhan
"1,""jaringan monton busuk x taiiikkk game buat emosi bangke main berjam2,,,leg Mulu bosan main game ini,,,asal war hilang jaringan,mending game sebelah,,UNISTAL LEBIH BAIK,,gak modal x sama jaringan ,,,udah 3 bln makin parah jaringan nya"",keluhan"
1,tolong di bantu imjawab kenapa sya tdk bisa masuk lpbi saat main ml ..,keluhan
"1,""Moba idiot rusak, tidak merekomendasikan 👎 mending game sebelah"",keluhan"
1,sinyal tod anjg benerin,keluhan
1,game TOLOL,keluhan
1,permainan yng paling menyebalkan,keluhan
"1,""jangan main game ini,monton ga jelas"",keluhan"
1,makin update sistem nya makin ngawur ngga jelas jringan bagus di lag in udah lumrah d game yang yang satu ini.,keluhan
1,blokir aja min permainan membosankan banyak kekalahan,keluhan
1,GAME ANJJJ,keluhan
1,makin hari makin buruk..jaringan 20ms tapi bisa patah..udah gitu semua team mengalami hal yang sama.. bosan main dsini mending cari game lain makin enggak jelas mlbb ini udah gitu ketemu lawan yang enggak seimbang auto uninstal,keluhan
"1,""oke singkat saja, ketika memain kan rank bintang nya turun naik turun naik"",keluhan"
1,makin sini makin ga jelas matchmaking nya...... entah dr mana statistik pembagian nya...... banyak tim ga jelas.... moonton udah ga mampu nge manage matchmaking nya......,keluhan
"1,""parah moonton,,,di kasih losestreak ,,,gameplay ku sudah bagus tapi timnya di kasih bot....mantan honor 8x masa losestreak sampai ke rank grandmaster,,,ngga masuk akal... aku coba komplain di Medsos resmi Moonton,,akun ku di Blokir tidak bisa ikut Komentar....Fiks ini moonton sudah blacklist AKUN game dan medsos ku ..mungkin yang lain punya masalah yg sama aku juga kena blokir jika komentar negatif...parah parah..hahahah"",keluhan"
1,apalah Moonton Ngasih Tim Gak Jelas Perbaiki dulu Sana Matchmaking mu Moonton Udh 5 Kali Gua Lostreak gua Udh Muak,keluhan
1,moonton tolong lah kasih tim yang seimbang ketemu dark sistem Mulu ngepush 10 match cuman naik 2 bintang,keluhan
"1,""kasih aja trus kalah ny dari legend 3 turun ke epic gara² lu ,lu ngasih tim yg ngotak Napa capek gw main cuma bikin stress,lu sering kasih tim yg ga paham main percuma lu ngasih pemilihan role tapi gak guna,main solo di kasih tim beban,main party nabrak penjoki maksud lu apa si?, moonton-moonton,banyak orang jadi stress gara-gara game lu"",keluhan"
"1,""Yo kawan² kita pindah k games lain aja ml ngk seasik dulu,d kasih lose Mulu tim yg ngk gerti main"",keluhan"
1,game taik,keluhan
1,kalo emang game ini seru ga ush ngasih orang lose mulu,keluhan
"1,""Montoon lu bisa gak sih Jagain hati player setia.gua capek montoon, Gua padahal udah setia ama game lu. tapi ini balasanya lu kalo beri lawan yang imbang bisa gak sih gua capek Lod strek mulu Udah males kalah mulu.plis lah ya tolong di perbaiki"",keluhan"
"1,""GAME INI COCOK YANG BUAT MEMPERPENDEK UMUR, SEMANGAT TERUS YAA MOONTON DENGAN DARK SYSTEM NYA SARAN GUA MAIN GAME SEBELAH AJA LEBIH SEIMBANG PERTANDINGAN NYA"",keluhan"
"1,""kalo mau rating game nya tinggi perbaiki game ko Tolol gimana player gak betah main game ni mau main aja gak bisa menang"""" dapat tim yg gak serius main gw saranin kasih rating rendah aja ni game, to long di bedain dong org yg serious main sama yg buat senang senang ini game gak recommend buat dimainin mending kalian kasih Bintang 1 mending ni game jelekin aja , bukannya bikin senang malah bikin stres, GAME TOLOL gk usah main game ini bisa geger otak kalian mending main hok aja Malian"",keluhan"
1,gak ngotak di kasih tim bot mulu percuma di kasih fitur terbaru KLO masih SM egoisnya,keluhan
"1,""yang bener lah, pas main sinyal merah Mulu padahal jaringan bagus, benerin napa"",keluhan"
1,saya bukan menjelekan game ini tapi game ini sering Ngelag tiba2 sering dapet tim gk jelas sering di kasih musuh yang keras ini game rusak mohon di perbaikin game ini biar semakin banyak yang suka terimakasih,keluhan
1,game yg udh penuh dgn darksystem ..... gw GK bakalan mainin lagi nih game ...,keluhan
1,WOI MOONTON BABI LU BISA BIKIN GAME GAK BIKIN GAME KOK PEMAIN NY PADA TOLOL SEMUA COBA LU MAIN IN GAME LU DI RANK EPIC LEGEND TEAM GAK BISA MAIN GAK ADA YANG BANTU BODOH BUTA MAP COBA TUH GAME YG LU BUAT MAININ TOLOL MOONTON T NYA TOLOL YATIM BODOH,keluhan
1,game pepeq,keluhan
"1,""Whoever made the game, please be fair in the game, I've lost twice in a row, damn it."",keluhan"
"1,""Game kalo buat main pasti jaringan ilang sistem ML parah,, padahal buka yg Lain Normal."",keluhan"
"1,""sumpah semenjak update udah susah buat menang, karena dapat tim dark sistem, kembali kan seperti biasanya aja ga usah pilih role dulu mending 1 role utama ini harus w"",keluhan"
"1,""Serah dah, gacha Kapitalis, main nggak sehat. menyerah saya. sehat - sehat ya moonton."",keluhan"
"1,""game tolol, jelek, busuk, sistem busuk, coba kau pikir, main solo di mythick, dapet tim trio, kok bisa ada legendnya 3, yang trio mythick 1 legend 2, trus 1 legendnya dari mana? dan tim gw legendnya 3, tim musuh legendnya 1, apa itu adil? kecewa sumpah, klo gini trus mending pindah main hok, grafik bagus, konsisten, ayo semua pada pindah, udah rusak ini game, dan mslah bug jaringan, itu pasti semua player merasakannya"",keluhan"
1,Tim sangat tidak seimbang.,keluhan
"1,""game ini sangat bagus. membuat lawan menjadi kuat, darah penuh selalu, defense seperti beton bertulang, demage yang sangat kuat, dan team yang tingkat atas. sedangkan saya sendiri seperti buang uang untuk game ini karena menghancurkan hp sendiri. THANKs YOu"",keluhan"
1,kepada pihak mobile legends bang bang tollong lahh jika saya main solo kasih kemenangan masak kalo mabar menang terus solo kalah aneh tolong lag kasih saya kemenangan untuk ke glory.. jika game selanjutnya sampai seterusnya kalah maka saya akan sebar bahwa game mobile legends bang bang adalah game membuat kalahhh!!,keluhan
1,sumpah lama lama ku hapus juga game burik ini,keluhan
1,AKU DAPAT TEMAN YANG BUDEG YANG LOLOT TOLOL MALES MAIN AKU MENDING HAPUS GEME INI,keluhan
1,game asuuuu komtollll,keluhan
1,sistem gimana apa Dev nya pada eror.. ga koletip semoga kedepan bisa tambah ga koleksi biar lebih ancur,keluhan
1,gem rusak makin hari makin parah yang main gem dengar semua kita cuma di bodohin nonton di kasih tim drack sistem,keluhan
1,Game ampas seharusnya gada di playstore ini game,keluhan
1,kalo kasih tim yang bener dong jangan drak sistem,keluhan
1,kenapa setiap naik bintang doang harus di kalahin Mulu main sekali Menang di kalahin anda tidak mau rugi tapi anda merugikan saya saya juga main juga pake Kouta Kouta yang saya gunakan itu tidak gratis tolong lah hargai saya dan pemain lainnya 😡😡,keluhan
