score,content,sentimen
5,bagus,bukan keluhan
5,matap,bukan keluhan
5,bagus,bukan keluhan
5,sayaa main stiap harii,bukan keluhan
5,bagus,bukan keluhan
5,👍,bukan keluhan
5,like it,bukan keluhan
5,game nya bagus,bukan keluhan
5,GG lah muntun,bukan keluhan
5,aku raja carry,bukan keluhan
5,"gamenya seru cuman sekali"" ada juga yang ngeselin pas matchnya.",bukan keluhan
5,game nya bagus cuma resiko jadi gila si,bukan keluhan
5,game no 1,bukan keluhan
5,sangat cocok untuk mengaktifkan pelatihan,bukan keluhan
5,bagus,bukan keluhan
5,gua kalah darilegend 5 sampe epic 3 lu ga kasian besok sampe kalah 3 kali lagi gua hapus ini game,bukan keluhan
5,"seru cuyyy, banyak event yang baguss",bukan keluhan
5,moonton gg,bukan keluhan
5,game terbaik bikin awal ya darah rendah darah langsung tinggi .,bukan keluhan
5,karna game ini membuat semakin hebat dalam mengatur strategi,bukan keluhan
5,ini mau mytik jadi tolong naikin dah itu aja,bukan keluhan
5,game bagus,bukan keluhan
5,bagus tpi tolong bikin match ny yg seimbang,bukan keluhan
5,akun saya tidak bisa balik setelah hp saya keriset,bukan keluhan
5,sangat bagus,bukan keluhan
5,ju dunno. but good,bukan keluhan
5,Game mati surii,bukan keluhan
5,keren'seru bisa mabar lagi pokoknya mantap,bukan keluhan
5,gem nya sangat seru,bukan keluhan
5,mantap moontoon,bukan keluhan
5,bagus,bukan keluhan
5,"gamenya seru siiii...., tapi janganlah dibanyakin dark sistemnya moonton, hehe😁",bukan keluhan
5,bagus,bukan keluhan
5,"moonton ngasih musuh Ama tim gak seimbang , menang kalah cuma karna tim yang di dapat. gak glory gak bintang 5",bukan keluhan
5,bagus,bukan keluhan
5,Sangat bagus keren,bukan keluhan
5,gamenya bagus banget,bukan keluhan
5,bagus menarikkkkkk,bukan keluhan
5,game nya bagus,bukan keluhan
5,ggg mantap sekali,bukan keluhan
5,game sangat bagus dan banyak yang main dan orang nya ramah ramah baik,bukan keluhan
5,Dikasih tim bodoh,bukan keluhan
5,game ramah,bukan keluhan
5,baguss,bukan keluhan
5,bagus,bukan keluhan
5,Bagus,bukan keluhan
5,pengalaman bermain yang baik,bukan keluhan
5,"game yang sangat bagus dan sangat ramah anak, game ini mengajak kita untuk menyusun strategi",bukan keluhan
5,dari pertam game ini ada sampai sekarang juga masih main game ini,bukan keluhan
5,bagus,bukan keluhan
5,game bguss,bukan keluhan
5,mantap,bukan keluhan
5,bagus banget sampai main ML terus,bukan keluhan
5,bagus banget,bukan keluhan
5,sangat baik,bukan keluhan
5,dikitin drak sistemnya,bukan keluhan
5,bagus👍😁👍,bukan keluhan
5,love ml,bukan keluhan
5,Seru game Nya,bukan keluhan
5,sangat bagus game nya keren bangettt,bukan keluhan
5,Bagus,bukan keluhan
5,bagus cuma kadang laggg berat,bukan keluhan
5,good game,bukan keluhan
5,game nya sangat bagus,bukan keluhan
5,bagus,bukan keluhan
5,bagus,bukan keluhan
5,game bagus sangat bagus event nya juga menarik tapi tolong monton dafrs pick kaya dlu lagi dong biar bisa mindah Lane GK Ampe minta minta plisss monton,bukan keluhan
5,top,bukan keluhan
5,👍,bukan keluhan
5,tulong lah monton jangan dinaik turunkan rank ku,bukan keluhan
5,ml gua kok burik ya padahal grafiknya udah rata kanan tapi tetep burik,bukan keluhan
5,game seru,bukan keluhan
5,👍,bukan keluhan
5,bagus,bukan keluhan
5,sangat bagus,bukan keluhan
5,bagus,bukan keluhan
5,bagus,bukan keluhan
5,grafiknya bagusss,bukan keluhan
5,seru sekali main,bukan keluhan
5,bagiin tim yg adil moonton lol😹😹😹,bukan keluhan
5,👍👍👍👍👍,bukan keluhan
5,ampun gw mah,bukan keluhan
5,mau mythic susah banget montoon tolong lah😭😭,bukan keluhan
5,monton aku kasih bintang 5 geme ini bagus,bukan keluhan
5,bagus banget cocok buat yang suka main game👍🏻,bukan keluhan
5,sangat bagus gemes nya,bukan keluhan
5,good game,bukan keluhan
5,good,bukan keluhan
5,game nya bagus,bukan keluhan
5,game nya sangat bagus,bukan keluhan
5,bagus,bukan keluhan
5,Brian Saya diamond plish,bukan keluhan
5,Gamenya seru,bukan keluhan
5,seru,bukan keluhan
5,okey bagus ngasih tim beban+musuh player jago semua+ lose streak hampir 30x . perfeck gamenya👊☺️☺️,bukan keluhan
5,game MOBA susah,bukan keluhan
5,baik,bukan keluhan
5,oke,bukan keluhan
5,goof,bukan keluhan
5,ADEEHHH BERSABAR AJA LAH WALAUPUN RANK NAIK TURUN NAIK TURUN DOANG SEBULAN NGEPUSNYA,bukan keluhan
5,Game nya seru,bukan keluhan
5,monton anjj masa gua di ketmuin mytik abadii,bukan keluhan
5,mana katanya game penghlang stres TPI malah mkin stres kasih tim bego Mulu tolol game ini,bukan keluhan
5,game kaya babi,bukan keluhan
5,"gapernah adil dapet tim nya, tim musuh pinter kalu rata pus mid lagian tim gw, gw suruh push mid pas rata malah lord mana ngelord lama dpet sama musuh ke end gara"" tim gajelas",bukan keluhan
5,berikan saya tim yang sebanding,bukan keluhan
5,kalo mau ngasih hyper kasih yang ada otaknya lah tloll main cuman buat stor bintang aswwww,bukan keluhan
5,min makasih ya udah ngerayain ulang tahun saya 🤭 makasih banyak min,bukan keluhan
5,ml makin sini makin rusak aja udh boros banget lagi,bukan keluhan
5,game baik kasih aku ke honor dong pelisss,bukan keluhan
5,manitod jangan dikasih tim komputer terus lah sementara musuhnya full player,bukan keluhan
5,sangat bagus,bukan keluhan
5,gw kasih gara gara tim nya gak pernah imbang sama game nya kebanyakan ram jadi kena bug hp kamu woii monton kecilin untuk ramnya lebih enak main hok udalah ramnya kecil sama playernya seimbang,bukan keluhan
5,sangat bagus,bukan keluhan
5,penghilang suntuk 🤣🤣🤣,bukan keluhan
5,bagusss pake bgt,bukan keluhan
5,tolong nerf kan semua heroes,bukan keluhan
5,game yg sangat bagus,bukan keluhan
5,sangat baik,bukan keluhan
5,seru banget,bukan keluhan
5,Bagus cuma kikir,bukan keluhan
5,game sangat menarik,bukan keluhan
5,GM ini sanagt bagus,bukan keluhan
5,seru,bukan keluhan
5,ngeri sih game nya,bukan keluhan
5,sistem matching yang amburadul dan sistem pemilihan role yang menurut gua gk berguna malah makin banyak dark sistem hapus aja itu sistem pemilihan role yang gak jelas dan gak beeguna,bukan keluhan
5,sengaja stars 5 biar tau diri. game busuk ga bisa memperbaiki bug dan lag uninstal ajh mending game busuk ini,bukan keluhan
5,"kalau boleh saran saya suka geem ini,tapi kalau kalah trus jadi bosen ah.soalnya susah banget phuss rank kalau solo engak ada temen mabar 5 yang kompeten",bukan keluhan
5,sangatttttt baguss sekali,bukan keluhan
5,game nya unikk bagus banyak skin gratis download sekarang,bukan keluhan
5,sangat bagus,bukan keluhan
5,game ini sangat sangat bagus sekaliiiii,bukan keluhan
5,suka bgt main nya cuma ga ad tmn,bukan keluhan
5,Dari game ini kita bisa belajar lebih kesabaran tentang apa yang di lakukan oleh tim kita,bukan keluhan
5,Saya sangat menyukai game mobile legend ini😇😇,bukan keluhan
5,Game ini sangat ramah cocok untuk anda yg sering emosian sekali di troll anda langsung tobat 🗿,bukan keluhan
5,game nya bagus saya suka sekali,bukan keluhan
5,seru,bukan keluhan
5,"bagus bagus, cuman minus banyak player gak bener ajh",bukan keluhan
5,mantap,bukan keluhan
5,game ini sangat kerennn,bukan keluhan
5,gamenya seru tapi jangan kasih gua lawan yang gak masuk akal lah,bukan keluhan
5,bagus,bukan keluhan
5,bagus,bukan keluhan
5,terbaik,bukan keluhan
5,seru,bukan keluhan
5,keren,bukan keluhan
5,menyenangkan,bukan keluhan
5,game ini sangat bagusssssssss banget😁😁😁😁,bukan keluhan
5,👍👍.,bukan keluhan
5,sangat senang,bukan keluhan
5,mantap pokonyaa,bukan keluhan
5,good game,bukan keluhan
5,Bagus,bukan keluhan
5,lu kalau ngasih tim yang bener lah montoon. sumpah gua solo di kasih tim dark sistem mulu. tolong lah kasih tim yang seimbang. ini udah tim gua dark sistem. lawan nya jago. ya strees lah gua. ketemu zilong roam lah. saber roam pusing pala gua montoon. kasih lah tim yang seimbang jangan dark sistem mulu lu ngasih ke gua. tolong di baca montoon gua cinta ama game ini. sekian montoon dengan hormat,bukan keluhan
5,diperbarui lah monton masa menang kalah menang kalah ajh mirip drag sistem,bukan keluhan
5,sangat baik,bukan keluhan
5,bagus,bukan keluhan
5,sangatlah bagus,bukan keluhan
5,mntap,bukan keluhan
5,semakin hari semakin seru ini game👍👍👍,bukan keluhan
5,game bagus,bukan keluhan
5,seru,bukan keluhan
5,beh seru bet sumpah Jan dulu tamat yaw,bukan keluhan
5,sangat menyenangkan,bukan keluhan
5,baguss,bukan keluhan
5,mantaap,bukan keluhan
5,update kali ini gue nyesal bangat dahh dari susah nyari pertandingan walaupun udh ngikutin aturan contohnya misalkan kurang roam karena lama ya gue main roam tapi masih aja lama ampe make mode fast queue pun lama juga dan kenapa saya kasih bintang 5 bukan 1 agar yg laen bisa liat apakah ada yg kejadiannya sama apa nggak mohon di benarin lagii moonton jangan sampe karena bosan kita semua pindah game dan jangan nyogok kita make skin gratisan.,bukan keluhan
5,monton baik hati tolong kasih saya winstrek,bukan keluhan
5,saya tambah jago main,bukan keluhan
5,mantappp,bukan keluhan
5,keren tidak kikir macam game sebelah,bukan keluhan
5,di game ini saya belajar untuk tidak menyerah,bukan keluhan
5,keren anjir,bukan keluhan
5,seru,bukan keluhan
5,bagus,bukan keluhan
5,permainan nya seru dan menyenangkan tidak bosan,bukan keluhan
5,lumayan bnyak dark,bukan keluhan
5,bagus gamenya,bukan keluhan
5,mantap,bukan keluhan
5,bagus kalo lagi mood,bukan keluhan
5,game ini sangat menyenangkan,bukan keluhan
5,gue suka mobile legend karna saya lagi sendiri tida ada teman pasti saya main mobile legend,bukan keluhan
5,waktunya comback mlbb☠️🥶☠️🥶☠️🥶☠️🥶☠️💀🥶🥶🥶,bukan keluhan
5,nonton plis lah monton kasih gw honor sekali kali monton plis,bukan keluhan
5,aku raja carry,bukan keluhan
5,"tolong lah developer game ini kalo dapet titel emas habis main itu gak turun lah bintang nya .fitur nya kayak hok lah masa mau kalah sama game plagiat,plisss",bukan keluhan
5,bagus,bukan keluhan
5,musuh nya pada jago tapii tim kaya komputer,bukan keluhan
5,"sekali lu bikin gw kalah sebelum mithic,gw hapus ni game dan gw kasih 1 bintang",bukan keluhan
5,bagus tapi banyak deraksistem nya,bukan keluhan
5,game ini sangatlah bagus untuk membuat emosi,bukan keluhan
5,game yang menguji kesabaran saat pertandingan berlangsung,bukan keluhan
5,bagus,bukan keluhan
5,sangat puas,bukan keluhan
5,aplikasi kikir,bukan keluhan
5,keren sekali,bukan keluhan
5,bagus banget,bukan keluhan
5,game paling senang,bukan keluhan
5,bagus lumayan gerafiknya dan ber fariasi heronya,bukan keluhan
5,Seru,bukan keluhan
5,gem nya bagus banget,bukan keluhan
5,game nya seru jir,bukan keluhan
5,Matchmaking mulai seimbang,bukan keluhan
5,Mungkin lebih diperhatikan player nya ya Moonton,bukan keluhan
5,alhamdulillah moontoon kasi tim yang bagus moontoon makasih,bukan keluhan
5,gg aku buat rating cuman buat dapat hadiah wkwkwkwk,bukan keluhan
5,bagus,bukan keluhan
5,game seru,bukan keluhan
5,seru dan stres,bukan keluhan
5,sangat bagus,bukan keluhan
5,gem sangga bagus bisa main offline,bukan keluhan
5,game nya bgus tapi kurang suka sama player nya krna tidak ramah,bukan keluhan
5,"saya suka,rame,menyenangkan",bukan keluhan
5,bagus bet makasi montoon,bukan keluhan
5,mantap,bukan keluhan
5,"montoon sekarang bagus banget keren.. tapi cuman satu yang kurang menurutku yaitu, suara hero bahasanya tolong ditambah lagi min, seperti bahasa KOREA dan CHINESE min itu gak ada. cuman itu aja dari aku yang lainnya bagus👍👍👍👍",bukan keluhan
5,gak bisa lupa,bukan keluhan
5,bagus,bukan keluhan
5,menyenangkan,bukan keluhan
5,Anti relog,bukan keluhan
5,saatnya pertunjukan ku aku raja cary,bukan keluhan
5,":D Tolong kasih team yang bagus ya mooton, capek",bukan keluhan
5,kenapa suburuk ini,bukan keluhan
5,wih baguss banget ni game🤭🧢,bukan keluhan
5,"saya sudah bermain rank dari habis magrib samai jam 11 tapi apa, saya di kasih loss trek bintang rank saya turun, dan saya TIDAK DARKSISTEM TAPI TIM NYA YANG TIDAK BISA BERMAIN. tolong lah pikirkan player solo ini!!!",bukan keluhan
5,gw kasih bintang 5 tapi Tolong ya Akun Gw Jangan di Siksa Gini dong Di kasih tim yg Tolol semua tiap kali gw main kalah mulu gw coba kasih winstreek dong akun gw ini,bukan keluhan
5,baguss,bukan keluhan
5,"makin susah kalah terus,,sudah 2 bulan epik terus",bukan keluhan
5,Game bagus,bukan keluhan
5,"game bagus, cuma sayang banyak dark sistem",bukan keluhan
5,game yg luarbiasa,bukan keluhan
5,game nya bagus banget 😇😇😇😇😇😇😇😇😇👌👌✌,bukan keluhan
5,aku raja carry,bukan keluhan
5,game yg sangat bagus untuk dimainkan,bukan keluhan
5,game nya bagus grafik nya bagus developer nya ramah n baik tidak kikir,bukan keluhan
5,hari hari jumpa drak sistem anj,bukan keluhan
5,game yg sangat luar biasa,bukan keluhan
5,game bagus tapi banyak yang bicara kotor',bukan keluhan
5,"gamenya bagus, seru, full adrenalin, sayang tolong di cek kembali untuk sinyalnya suka tiba-tiba down atau turun🙏",bukan keluhan
5,sangat seru,bukan keluhan
5,pemain nya sangat ramah,bukan keluhan
5,ok,bukan keluhan
5,gila moonton adil banget ya game ini los streak 18 kali win streak 3 kali gila moonton adil banget ya? ya wajar lah kami hanya player biasa mentang mentang aku bukan top global selalu kalah makasih ya adil banget game ini udah mah bikin ngelag los streak lagi ya udah gak apa apa aku berharap ml di ban dari play store atau di hapus sekalian,bukan keluhan
5,SANGATTTTT BAGUSSSS!!!,bukan keluhan
5,ml adalah game terbaik,bukan keluhan
5,Banyak lag,bukan keluhan
5,bagus bgt permainan nya aku suka bgtt jadi aku kasih bintang 5,bukan keluhan
5,game nya bagus,bukan keluhan
5,GAME NYA SANGAT SERU,bukan keluhan
5,"1 untuk update sekarang kebanyakan ngebug, padahal sinyal bagus, divice juga oke ini update nya terlalu besar mungkin jadinya kebanyakan BUG di Draft pick,Shop lah & Lobby",bukan keluhan
5,baguss,bukan keluhan
5,game sangat baik dan tidak ada Bug atau selainnya,bukan keluhan
5,keren,bukan keluhan
5,well game,bukan keluhan
5,mantap,bukan keluhan
5,game stress,bukan keluhan
5,losestreak menyalaaaaa🔥🔥,bukan keluhan
5,game nya bagus tapi plis jangan kasih musuh jago tim beban untuk moonton terima kasih semoga anda malihat komen ini,bukan keluhan
5,"game lang tiba tiba ping down, team ampas semua",bukan keluhan
5,bagus ramah keren pokoknya ini game ter vavorit sedunia seaherat tanks monton /\__/\ (●.●) />♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,bukan keluhan
5,geme bagus banget,bukan keluhan
5,game nya seru,bukan keluhan
5,sangat bagus,bukan keluhan
5,kerennn,bukan keluhan
5,aku raja carry,bukan keluhan
5,mantapp,bukan keluhan
5,Seru juga tapi seruan epep,bukan keluhan
5,mantap membara land of down,bukan keluhan
5,bagusss bnget,bukan keluhan
5,oke mainan bgus,bukan keluhan
5,sangat bagus,bukan keluhan
5,"makasih ya moonton ,semoga kedepan nanti aku bisa meraih miticc immortal",bukan keluhan
5,mantap lah bang,bukan keluhan
5,bagus keren kak,bukan keluhan
5,bagus,bukan keluhan
5,amazing,bukan keluhan
5,"game ini seru sekali menang 1 kalah 10 game emang seru,😁😄",bukan keluhan
5,free skin reward are the best,bukan keluhan
5,gas mantap,bukan keluhan
5,game bagus,bukan keluhan
5,game seru tapi - ny cuma bnyk tim abk,bukan keluhan
5,sangat seru,bukan keluhan
5,Gem ini bagus untuk di main kan,bukan keluhan
5,gelame bagus mantap saya suka well,bukan keluhan
5,makasi ml udah kasi cewe yang secatik ini,bukan keluhan
5,game bagus bgtttt...,bukan keluhan
5,baguss,bukan keluhan
5,gem nya asik dan seru gak ada beban pikiran,bukan keluhan
5,seruu bangett udh perfect banget ni,bukan keluhan
5,gamenya sanget seru dan menarik saya suka game ini,bukan keluhan
5,game sangat bagus banget 👍 deh gak bisa berkata apa-apa bagus nya kebangetan kalo gak instal nyesel banget 👍👏♥️ tapi setiap main mending dapet uang buat beli hero tapi bagus kok kalo Kouta nya dikit juga bisa main gak ngebug loading nya gak lama wow sama bisa ada keluhan kalo pertandingan nya tadi gimana gimana dan juga hadiah nya banyak banget 👍👍👏 per hari event nya juga ganti ganti kok sama pemilihan mode nya banyak banget aku sangat salut sama yang buat game ini selalu aku selalu main.,bukan keluhan
5,bagus bnget,bukan keluhan
5,terima kasih game ini adalah game yg menghiburku,bukan keluhan
5,game nya bagus kali😍😍,bukan keluhan
5,gem nya seru tapi lawan nya sumpah susah banget tolong lahan nya yang mudahan dikit ya,bukan keluhan
5,event scam,bukan keluhan
5,keren,bukan keluhan
5,Main yang seru dan asik,bukan keluhan
5,game yang sangatt seruuuuuu,bukan keluhan
5,game terbaik,bukan keluhan
5,good,bukan keluhan
5,Game nya bagus seru cocok buat yg lgi gabut,bukan keluhan
5,game ini sangat sangat luar biasa,bukan keluhan
5,bagus banget sih,bukan keluhan
5,tolong di perbaiki lagi map ya,bukan keluhan
5,bagus,bukan keluhan
5,Aku suka game ini,bukan keluhan
5,Good game,bukan keluhan
5,game bagus sekin keren dan pokok nya bagus bagi dm gratis monton hehe,bukan keluhan
5,Jagan daatkan sayaa teman darsistem,bukan keluhan
5,saya suka,bukan keluhan
5,selamat ya skin geratis,bukan keluhan
5,mobile legend bagus,bukan keluhan
5,banyak BUG ...,bukan keluhan
5,tolong buat pilihan role kasih satu soalnya kalau dua rol susah bangt dpt rol yg kita inginkan misalnya kita pengen ke gold kita pilih dua rol gold sma Jungle yg kita dpt Jungle bukan gold soalnya kita hanya jago 1 roll....,bukan keluhan
5,gw di kasih tim ny kok bodoh semua. MONTOOOONNN,bukan keluhan
5,wow ciba hapus para player dark sistem moonton kebanyakan dark sistem ee,bukan keluhan
5,bagus banget moonton game nya,bukan keluhan
5,Mantap,bukan keluhan
5,bagus,bukan keluhan
5,lumayan bagus,bukan keluhan
5,👍👍👍,bukan keluhan
5,MLBB Beta,bukan keluhan
5,maaf kan saya moonton saya tidak akan berkata kasar lagi game ini sangat bagus tapi tolong kasih tim yg jago,bukan keluhan
5,game nya baguss,bukan keluhan
5,game nya bagus banget sumpah monton ga gagal kalo bikin game,bukan keluhan
5,bagus gem ini,bukan keluhan
5,bagus,bukan keluhan
5,game ini sangat seru,bukan keluhan
5,definisi penghilang stress,bukan keluhan
5,game yang luar biasa,bukan keluhan
5,Game nya seru dan bikin ngmuk,bukan keluhan
5,bagus,bukan keluhan
5,gem seruh,bukan keluhan
5,bagussss bangetttt,bukan keluhan
5,bagus,bukan keluhan
5,Bagus gm ini seru,bukan keluhan
5,suka sekali,bukan keluhan
5,mlbb sangat bagus,bukan keluhan
5,bagus banget,bukan keluhan
5,seruuuuuuu,bukan keluhan
5,bagus bangett,bukan keluhan
5,sangat seru main mobile legend,bukan keluhan
5,wow banget,bukan keluhan
5,bagus,bukan keluhan
5,monton baik. bagi bagi skin yang banyak dong😊,bukan keluhan
5,bagus,bukan keluhan
5,🔥,bukan keluhan
5,ini satu satunya game fav ku,bukan keluhan
5,sangat bagus,bukan keluhan
5,losetreak copot,bukan keluhan
5,game bagus,bukan keluhan
5,game nya seru tapi banyak dark system,bukan keluhan
5,bantu lah moonton kasian aku kalah terus. aku mau mitic glory 😭😭😭,bukan keluhan
5,team selalu bagus dan selalu win streak,bukan keluhan
5,"woi monton lu kalo ngasih tim yang bener Napa tim gw mantan legend doang musuh matane glory , katanya game adil ,adil dari mana nya monto,kalo lu ngak suka sama gw duel aja kita monton assu",bukan keluhan
